productID,relatedTo
1472607341,B00C0SNFVG
1472607341,1472607201
1472607341,147261237X
1472607341,B0007UC0MO
1472607341,B00BZ7EF08
1472607341,B00C0SNFSE
1472607341,B00DQ9OOZE
1472607341,1472607198
1472607341,B00K9Q9HWC
1472607341,B00LB5LS54
1472607341,B00LB5LWKA
1472607341,B00AZL61PW
1472607341,B004VQVHBK
1472607341,B00EZ5S5D0
1472607341,B003SNL9II
1472607341,B001C8ELTK
1472607341,B00LB5M3QC
1472607341,B000J6EXM6
1472607341,B00LB5LWGE
1472607341,B00LB5LSCW
1472607341,B000J6F2EO
1472607341,B00LB5M0MO
1472607341,B000TGSIOU
1472607341,B00FA64FH8
1472607341,B00LB5LSFE
1472607341,B00LB5LYNU
1472607341,B00EZ5MQVW
1472607341,B00DQ9OPLW
1472607341,B001HT53QY
1472607341,B00LB5LUES
1472607341,B002CQAOD8
1472607341,B00B5BI9H4
1472607341,B00LB5LYD0
1472607341,B008IUFMXE
1472607341,B008LUKXBM
1472607341,B006ZKNT48
1472607341,B00LB5LU1Q
1472607341,B00LB5LU9S
1472607341,B0007UC0NI
1472607341,B00B829VDQ
1472607341,B007NIYO22
1472607341,B00FI9H7HM
1472607341,B00DQ9OYZY
1472607341,B00LB5M3SA
1472607341,B00AI2QCPW
1472607341,B00LB5M236
1472607341,B00LB5LYJY
1472607341,B00DD5ZHGQ
1472607341,1472612418
1472607341,B00E7YQMWK
1472607341,B0014GJN2K
1472607341,B00LB5LUBQ
1472607341,B007OSUNCQ
1472607341,B00LB5LYH6
1472607341,B002XUHLYS
1472607341,B001C8ENU2
1560622016,B005HBJJ54
1560622016,B00GNABE6A
1560622016,B004GJOB10
1560622016,B00HS52XX2
1560622016,B000FBUTXM
1560622016,B00GNABEMO
1560622016,B0006ULI50
1560622016,B000FCQKIY
1560622016,B000FBXFJ2
1560622016,B005AWO6BW
1560622016,B000FBUTXW
1560622016,B000LEBG08
1560622016,B004M3CPDG
1560622016,B00GNABFVO
1560622016,B000CSG5TU
1560622016,B002DQY9HO
1560622016,B00HS52YDG
1560622016,B003TM2EIC
1560622016,B008QDUEZ4
1560622016,B002DV8WYK
1560622016,B001NZF9MK
1560622016,B004GYTIAE
1560622016,B004M37A0O
1560622016,B000FCIX4S
1560622016,B00HS52Y2W
1560622016,B000FBTLZ4
1560622016,B002DV7BEW
1560622016,B004OQP3O4
1560622016,B00BZUUCVG
1560622016,B000FOA7C2
1574891790,B004R6JRAM
1574891790,157489885X
1574891790,1619920352
1574891790,B008GR5ZVI
1574891790,1935414909
1574891790,1619920360
1574891790,B008CJB21M
1574891790,1574898884
1574891790,B00IEUXHX0
1574891790,1619920425
1574891790,1574895990
1574891790,1593594283
1574891790,B00B2O2NEE
1574891790,1593596383
1574891790,1619920409
1574891790,B00BTBW03E
1574891790,B0030MWE7W
1574891790,1441303537
1574891790,1593594062
1574891790,B00HFQU3X6
1574891790,B00H2VZKA0
1574891790,1593594380
1574891790,1574892428
1574891790,B005OI4WNY
1574891790,1593594852
1574891790,1619921901
1574891790,0767197151
1574891790,159359674X
1574891790,B008JFRWWM
1574891790,1619921685
1574891790,B00CCJE44U
1574891790,B000N3ZUKY
1574891790,B00AWEDOWU
1574891790,B00JBY9IB8
1574891790,B003U8EYLU
1574891790,1619920077
1574891790,B005H20MWW
1574891790,1441303049
1574891790,1593594801
1574891790,144130357X
1574891790,B007JCK6DS
1574891790,1574892258
1574891790,B007YUN3NA
1574891790,B004YCVYKA
1574891790,1593594798
1574891790,B00E58CAZQ
1574891790,1574898280
1574891790,B00FL39OSA
1574891790,1593594682
1574891790,157489823X
1574891790,B00E58CC22
1574891790,B00HHRGQXE
1574891790,1593594402
1574891790,0486256006
1574891790,1593596375
1574891790,B00AGYJYG6
1574891790,0735335508
1574891790,1742208177
1574891790,B003IVVQQ0
157489112X,1574890719
157489112X,1619921014
157489112X,1574890220
157489112X,1619923475
157489112X,1619922665
157489112X,1619921804
157489112X,1619921987
1574890719,1574890727
1574890719,1619920689
1574890719,1574895893
1574890719,157489188X
1574890719,1619921014
1574890719,1619924307
1574890719,1619923475
1574890719,1574896040
1574890719,157489112X
1574890719,1619921715
1574890719,1619921863
1574890719,1619921790
1574890719,1619921774
1574890719,1574890220
1574890719,1619921987
1574890719,1619921847
1574890719,1619923459
1574890719,157489921X
1574890719,1574892541
1574890719,1574892304
1574890719,1619921707
1574890719,1619921995
1574890719,1619922002
1574890719,1423633644
1574890719,1574895885
1574890719,1574898906
1574890719,1619920220
1574890719,1619922665
1574890719,B005TKYHCS
1574890719,1619921839
1574890719,B00ACG8F6S
1574890719,157489899X
1574890719,1619923300
1574890859,B003U8KDUQ
1574890859,1619923785
1574890859,1619920360
1574890859,1574898256
1574890859,B00E8TSQ3M
1574890859,B004NSEHEK
1574890859,1619923262
1574891138,1574890719
1574891138,1619921014
1574891138,1574896024
1574891138,157489112X
1574891138,1574892738
1574890735,157489899X
1574890735,1574892541
1574890735,1619921839
1574890735,1619921774
1574892444,1619920433
1574895990,1593594062
1574895990,1574898884
1574895990,1593594283
1574895990,1593594798
1574895990,1619920409
1574895990,1574894633
1574895990,1619920425
1574895990,0880882395
1574895990,B003IVVQQ0
1574895990,1934770310
1574895990,B001B2N1RU
1574895990,0811877701
1574895990,1452111936
1574895990,1580089739
1574895990,1481963686
1574895990,8862936257
1574895990,1452102058
1574895990,B00D0A3KPE
1574895990,1593596715
1574895990,1619923769
1574895990,1593594380
1574895990,B007RE4ZDA
1574895990,B001L7WLR6
1574895990,B00CCJE44U
1574895990,B00JBY9IB8
1574895990,1489507418
1574895990,1619923750
1574895990,142454906X
1574895990,1574891790
1574895990,1452105073
1574895990,B005DVEF3E
1574895990,1593596839
1574895990,B005DVEFX4
1574895990,B00883B30C
1574895990,B0006OO9XE
1574895990,144130357X
1574895990,B001D491RA
1574895990,1452115575
1574895990,1574896210
1574895990,1619921839
1574895990,B0036TU8XQ
1574895990,B003M6A9CS
1574895990,1619923742
1574895990,B000OMIL0K
1574895990,1593596383
1574895990,1441303537
1574895990,1574898876
1574895990,1441303049
1574895990,081187950X
1574895990,1619921944
1574895990,B002OIN2Q0
1574895990,B000OM8ZB0
1574895990,1574895958
1574895990,1619920352
1574895990,1574893874
1574895990,1619920026
1574895990,155156839X
1574895990,B0016H9RBY
1574894633,1593594062
1574894633,1593594798
1574894633,1593594283
1574894633,1574898884
1574894633,1574895990
1574894633,1934770310
1574894633,1580089739
1574894633,1619920425
1574894633,8862936257
1574894633,B00D0A3KPE
1574894633,1452111936
1574894633,1593596715
1574894633,0811877701
1574894633,0880882395
1574894633,B003IVVQQ0
1574894633,1619920409
1574894633,B007RE4ZDA
1574894633,1489507418
1574894633,B001B2N1RU
1574894633,1481963686
1574894633,B00883B30C
1574894633,1452102058
1574894633,142454906X
1574894633,1908170085
1574894633,1574896210
1574894633,B00JBY9IB8
1574894633,1619920344
1574894633,1452115575
1574894633,B001L7WLR6
1574894633,1593594380
1574894633,1551568381
1574894633,B00CCJE44U
1574894633,B005DVEFX4
1574894633,B003M8GWI6
1574894633,081187950X
1574894633,B0036TU8XQ
1574894633,1452105073
1574894633,B000IJYDO2
1574894633,0964126206
1574894633,B00936JISM
1574894633,B004BJY7U0
1574894633,B0025U2WKE
1574894633,1574898256
1574894633,B0006OO9XE
1574894633,1593594682
1574894633,B005OI4PR2
1574894633,B005OI4WOS
1574894633,888370102X
1574894633,B00HFQU3X6
1574894633,0735329818
1574894633,B0075LDF90
1574894633,1490366911
1574894633,B000N3ZUKY
1574894633,8862933290
1574894633,1441310584
1574894633,B005NY0TEK
1574894633,B000R134BY
1574894633,1593596839
1574897748,159359674X
1574897748,1593592949
1574897748,B007U65PUW
1574897748,8862933290
1574897748,B0017D1P9E
1574897748,B004LO43UO
1574897748,B007JY6AHW
1574897748,B0019IPIEA
1574897748,0486406105
1574897748,1593596839
1574897748,B00CCJE44U
1574897748,1574895990
1574897748,B003JKKP1C
1574897748,1593594283
1574897748,B0013CKLCQ
1574897748,8883704983
1574897748,B003ZTCFDS
1574897748,8883704894
1574897748,159359349X
1574897748,1574898175
1574897748,1574898884
1574898205,1574898884
1574898205,1619920425
1574898205,1619923769
1574898205,B00FK540SI
1574898205,B007JL27BI
1574898205,B0000636X8
1574898205,B0081CVLFW
1574898205,1574898906
1574898205,B006JYERH8
1574898205,1574897640
1574898205,1574898892
1574898205,1574895990
1574898205,B00004WFSC
1574898205,B0002DMZ26
1574898205,B0065NV7GC
1574898914,1574898892
1574898914,1574898884
1574898914,1574898906
1574898914,B00A8ELLSS
1574898914,157489885X
1574898914,1574898876
1574898914,1619923769
1574898914,B0034KDEMO
1574898914,1574898868
1574898892,1574898884
1574898892,1574898906
1574898892,1574898914
1574898892,8862933290
1574898892,B00A8ELLSS
1574898892,157489885X
1574898892,B007JY6AHW
1574898892,1574898868
1574898892,8883708563
1574898892,B002URM2TI
1574898892,B00CCL17KM
1574898892,B00JMX1BZE
1574898892,1574895990
1574898892,B004LO43UO
1574898892,0486406105
1574898892,1619923750
1574898892,B0075LDF90
1574898892,1619920360
1574898892,1619923769
1574898892,B001PD7FM2
1574898892,1574899171
1574898892,157489918X
1574898892,1574898876
1574898892,1574896040
1574898892,B0013CKLCQ
1574898892,B003ZTCFDS
1574898892,0486256006
1574898892,1619920026
1574898892,B00FDWK2UI
1574898892,1593594852
1574898892,1619920220
1574898892,B0034KDEMO
1574898892,B00E58CB2I
1574898892,8862933304
1574898892,B00GJWRI8U
1574898892,1619920425
1574898892,B0017D1P9E
1574898892,1574899201
1574898892,1574898205
1574898892,B00JNDQO3M
1574898892,1574895958
1574898892,8883701127
1574898892,8883704894
1574898892,B004U9TEEA
157489885X,1619920352
157489885X,1574898884
157489885X,1574891790
157489885X,1619921901
157489885X,1574892428
157489885X,B008GR5ZVI
157489885X,B00A8ELLSS
157489885X,1619920360
157489885X,B00K7292O6
157489885X,B004AMOJX8
157489885X,1935414909
157489885X,1619920425
157489885X,1574898906
157489885X,1574898876
157489885X,1574898892
157489885X,B005FWSNG6
157489885X,1574899201
157489885X,B004AMS1D2
157489885X,B004C4WPD0
157489885X,1619921685
157489885X,B00DV6FQQ8
157489885X,B00A5V9Z0U
157489885X,B00DJQCOD8
157489885X,1574896040
157489885X,B002NL98T8
157489885X,B003HLT2X0
157489885X,B005G87JUK
157489885X,B002SILHP4
157489885X,B002L279BS
157489885X,B007JY6AHW
157489885X,1742208177
157489885X,B005I66IDO
157489885X,1593594283
157489885X,B00CCL17KM
157489885X,B008CJB21M
157489885X,B004WPDGGO
157489885X,1619921715
157489885X,0735336873
157489885X,B00BBN4YR0
157489885X,1619921855
157489885X,B00FL39OSA
157489885X,B00DHX2PUA
157489885X,B00AWEDOWU
157489885X,1593594798
157489885X,B00F2DL16W
157489885X,B00HHRGQXE
157489885X,B006K0W19C
157489885X,B004LO43UO
157489885X,B002KIIHQO
157489885X,B0012Z8V8U
157489885X,B0077I52P6
157489885X,1574899171
157489885X,0486256006
157489885X,0735332215
157489885X,B004ZWVTGS
157489885X,1619920689
157489885X,B0087QVSUK
157489885X,1574893467
157489885X,1452111936
157489885X,1619923769
1574898884,B001GS2EZ4
1574898884,B004HG0HW4
1574898884,B001RDRO8A
1574898884,B001H52YLK
1574898884,B0025TTMEE
1574898884,B001D442Y2
1574898884,B000VS21SA
1574898884,B0025U1106
1574898884,1571335552
1574898884,B002P2TOI0
1574898884,9186177117
1574898884,B0066NVCUC
1574898884,B0016MNSOG
1574898884,1574895990
1574898884,B00A8ELLSS
1574898884,B0025TV24C
1574898884,B000QB6BMO
1574898884,1619921839
1574898884,157489885X
1574898884,1574898906
1574898884,B0034KDEMO
1574898884,1619923769
1574898884,1619920409
1574898884,1574895958
1574898884,B003IVVQQ0
1574898884,1574898892
1574898884,1574894633
1574898884,1593594062
1574898884,1574898876
1574898884,B00H2W01KI
1574898884,1619923742
1574898884,1619923750
1574898884,8862933304
1574898884,8862933290
1574898884,1592540228
1574898884,B00H2VZT2O
1574898884,8883701127
1574898884,B002URM2TI
1574898884,0486256006
1574898884,1619920425
1574898884,0486498549
1574898884,1441316248
1574898884,1619920360
1574898884,1593594798
1574898884,0486406105
1574898884,B00JBY9IB8
1574898884,1574891790
1574898884,B00E58CBYG
1574898884,B00E6RPJTK
1574898884,B0075LDF90
1574898884,B00E58CB2I
157489918X,1619921715
157489918X,157489921X
157489918X,1619920220
157489918X,1574899171
157489918X,1619921707
157489918X,1574899201
157489918X,1619921723
157489918X,B0096PEM04
157489918X,1574896040
157489918X,B008NAXAR4
157489918X,157489188X
157489918X,1619920689
157489918X,B00I80NAW4
157489918X,B00BJSQY3E
157489918X,B008SHTMEW
157489918X,1619920670
157489918X,B00BH8N7RW
157489918X,B004S67884
157489918X,1574899198
157489918X,B00A9ZIHW4
157489918X,1574896938
157489918X,1619920697
157489918X,B00GA8N9IG
157489918X,B008IUFMXE
157489918X,B008SHU444
157489918X,B00CFZ8NPM
157489918X,B00E6XXK3G
157489918X,B008NAKKNG
157489918X,B00D7G68RS
157489918X,B00FZLDF8I
157489918X,B008SHTOTU
157489918X,1574895893
157489918X,B00ABDS4SQ
157489918X,B008NA4TXS
157489918X,B0095INIAW
157489918X,B00C520WCM
157489918X,B007HONQD0
157489918X,B0095J9QCK
157489918X,1574897691
157489918X,B0090QW5CQ
157489918X,1574894749
157489918X,B00CJ065LC
157489918X,B00DD5ZHGQ
157489918X,B0084XZE7E
157489918X,B007Y85NY4
157489918X,1619921774
157489918X,1454708115
157489918X,B00CH90SGI
157489918X,B00DE0MLJ6
157489918X,B00CFYXT0M
157489918X,B00HTTF3LG
157489918X,B00A9ZD5K8
157489918X,B00CU76MAI
157489918X,B00D96FXCM
157489918X,B00CFYB4WC
157489918X,B00487LKAA
157489918X,B00IKCW3WS
157489918X,B00197D3SY
157489918X,B00B5Y7GR0
1574899198,157489921X
1574899198,1574899201
1574899198,1619921715
1574899198,1574899171
1574899198,1619920220
1574899198,1619921723
1574899198,157489918X
1574899198,1619921707
1574899198,B00BJSQY3E
1574899198,B00GA8N9IG
1574899198,1574896040
1574899198,B0096PEM04
1574899198,B008SHTMEW
1574899198,157489188X
1574899198,1619920689
1574899198,B004S67884
1574899198,B008SHTOTU
1574899198,B00FZLDF8I
1574899198,B00I80NAW4
1574899198,B007Y85NY4
1574899198,B00CH90SGI
1574899198,B008SHU444
1574899198,1619921669
1574899198,B0090QW5CQ
1574899198,B00C520WCM
1574899198,B0095JF7T6
1574899198,B00B2DWW14
1574899198,1619921693
1574899198,B008IUFMXE
1574899198,B00A9ZIHW4
1574899198,B00DV8QHC8
1574899198,1619921685
1574899198,B005ONK5RG
1574899198,B00HTTF3LG
1574899198,B00E6XXK3G
1574899198,1619920670
1574899198,B003Z15AQ0
1574899198,B008NAXAR4
1574899198,B0095INIAW
1574899198,B0084XZE7E
1574899198,1574892738
1574899198,1619922665
1574899198,B00CJ065LC
1574899198,B00HZA37H6
1574899198,1574899686
1574899198,B00E3F6UF2
1574899198,B007WDTUM2
1574899198,B00AU9QNF2
1574899198,B009EDZZS6
1574899198,B003SNL9II
1574899198,B00BH8N7RW
1574899198,B0095J9QCK
1574899198,B00D96FXCM
1574899198,B00487LKAA
1574899198,1440325138
1574899198,1619920255
1574899198,1574896938
1574899198,B007HONQD0
1574899198,1574897691
1574898868,B00FY4A142
1574898868,157489823X
1574898868,B00B89JHGU
1574898868,1574890131
1574898868,1574898299
1574898868,1619923769
1574898868,B007W6SOU8
1574898868,1574890816
1574898868,1619923440
1574898868,B003MOE0BQ
1574898868,1574898884
1574898868,B007HR3Z4M
1574898868,B003TGKV2O
1574898868,B008BCCQJM
1574898868,B007W6S728
1574898868,B00B8ZEUFC
1574898868,B00HHZI08A
1574898868,B007W6GMHU
1574898868,1574898892
1574898868,B00005BQ1X
1574898868,B00EP0A2JK
1574898868,1574898906
1574898868,B00A8ELLSS
1574898868,1619923289
1574898868,B007HNA53K
1574898868,157489885X
1574898868,1619920425
1574898868,B007W6W7Y2
1574898868,B00ED8O3P8
1574898868,B004S3GCXY
1574898868,B007JY6AHW
1574898868,B008BC6W42
1574898868,B008BC9R5S
1574898868,1619920417
1574898868,8862933290
1574898868,B00ETBGGMW
1574898868,B00EZAIJFO
1574898868,B005GX4VKG
1574898868,1619923785
1574898868,8883708067
1574898868,1886705976
1574898868,B008BCBOYU
1574898868,B00EO7CXKK
1574898868,0307955125
1574898868,1574898914
1574898868,B0050JOHGO
1574898868,B003ZTCFDS
1574898868,0735332134
1574898868,B006S74F8W
1574898868,1619920360
1574898868,B0034KDEMO
1574898868,1574896040
1574898868,B00E1ORLS0
1574898868,0486406105
1574898868,B00DSK8E6Q
1574898868,B00D0A3KPE
1574898868,8883704940
